ts,Received kWh,Occupancy
01/01/2018 12:00 AM,11.25,0.2
01/01/2018 12:15 AM,11.0625,0.2
01/01/2018 12:30 AM,11.125,0.2
01/01/2018 12:45 AM,10.875,0.2
01/01/2018 1:00 AM,11.25,0.2
01/01/2018 1:15 AM,11.125,0.2
01/01/2018 1:30 AM,10.9375,0.2
01/01/2018 1:45 AM,10.9375,0.2
01/01/2018 2:00 AM,10.4375,0.2
01/01/2018 2:15 AM,10.625,0.2
01/01/2018 2:30 AM,10.8125,0.2
01/01/2018 2:45 AM,10.6875,0.2
01/01/2018 3:00 AM,10.625,0.2
01/01/2018 3:15 AM,10.375,0.2
01/01/2018 3:30 AM,10.75,0.2
01/01/2018 3:45 AM,10.4375,0.2
01/01/2018 4:00 AM,10.8125,0.2
01/01/2018 4:15 AM,10.8125,0.2
01/01/2018 4:30 AM,10.3125,0.2
01/01/2018 4:45 AM,10.375,0.2
01/01/2018 5:00 AM,10.625,0.2
01/01/2018 5:15 AM,10.125,0.2
01/01/2018 5:30 AM,10.4375,0.2
01/01/2018 5:45 AM,10.4375,0.2
01/01/2018 6:00 AM,10.1875,0.2
01/01/2018 6:15 AM,10.375,0.2
01/01/2018 6:30 AM,10.1875,0.2
01/01/2018 6:45 AM,10.1875,0.2
01/01/2018 7:00 AM,10.625,0.2
01/01/2018 7:15 AM,10.5625,0.2
01/01/2018 7:30 AM,10.75,0.2
01/01/2018 7:45 AM,11.1875,0.2
01/01/2018 8:00 AM,10.625,0.2
01/01/2018 8:15 AM,10.4375,0.2
01/01/2018 8:30 AM,11,0.2
01/01/2018 8:45 AM,10.875,0.2
01/01/2018 9:00 AM,10.8125,0.2
01/01/2018 9:15 AM,10.5625,0.2
01/01/2018 9:30 AM,11.0625,0.2
01/01/2018 9:45 AM,10.5625,0.2
01/01/2018 10:00 AM,10.5625,0.2
01/01/2018 10:15 AM,10.9375,0.2
01/01/2018 10:30 AM,11.3125,0.2
01/01/2018 10:45 AM,11.25,0.2
01/01/2018 11:00 AM,11.3125,0.2
01/01/2018 11:15 AM,10.9375,0.2
01/01/2018 11:30 AM,11.125,0.2
01/01/2018 11:45 AM,11,0.2
01/01/2018 12:00 PM,10.75,0.2
01/01/2018 12:15 PM,11.625,0.2
01/01/2018 12:30 PM,11.5625,0.2
01/01/2018 12:45 PM,11.5625,0.2
01/01/2018 1:00 PM,11.4375,0.2
01/01/2018 1:15 PM,11.0625,0.2
01/01/2018 1:30 PM,11.5,0.2
01/01/2018 1:45 PM,11.125,0.2
01/01/2018 2:00 PM,11,0.2
01/01/2018 2:15 PM,10.9375,0.2
01/01/2018 2:30 PM,11,0.2
01/01/2018 2:45 PM,11.625,0.2
01/01/2018 3:00 PM,12.3125,0.6864111498
01/01/2018 3:15 PM,11,0.2
01/01/2018 3:30 PM,11.375,0.2
01/01/2018 3:45 PM,11.625,0.2
01/01/2018 4:00 PM,11.4375,0.2
01/01/2018 4:15 PM,11.75,0.2
01/01/2018 4:30 PM,12.5,0.6968641115
01/01/2018 4:45 PM,11.625,0.2
01/01/2018 5:00 PM,12,0.668989547
01/01/2018 5:15 PM,11.4375,0.2
01/01/2018 5:30 PM,12.1875,0.6794425087
01/01/2018 5:45 PM,12.375,0.6898954704
01/01/2018 6:00 PM,11.875,0.2
01/01/2018 6:15 PM,11.625,0.2
01/01/2018 6:30 PM,11.9375,0.6655052265
01/01/2018 6:45 PM,11.5625,0.2
01/01/2018 7:00 PM,11.5,0.2
01/01/2018 7:15 PM,12.3125,0.6864111498
01/01/2018 7:30 PM,11.8125,0.2
01/01/2018 7:45 PM,12.4375,0.6933797909
01/01/2018 8:00 PM,11.8125,0.2
01/01/2018 8:15 PM,12.75,0.7108013937
01/01/2018 8:30 PM,12.5,0.6968641115
01/01/2018 8:45 PM,12.6875,0.7073170732
01/01/2018 9:00 PM,12.4375,0.6933797909
01/01/2018 9:15 PM,13.1875,0.7351916376
01/01/2018 9:30 PM,12.4375,0.6933797909
01/01/2018 9:45 PM,12.3125,0.6864111498
01/01/2018 10:00 PM,11.8125,0.2
01/01/2018 10:15 PM,12.125,0.6759581882
01/01/2018 10:30 PM,11.5,0.2
01/01/2018 10:45 PM,11.875,0.2
01/01/2018 11:00 PM,11.375,0.2
01/01/2018 11:15 PM,11.5,0.2
01/01/2018 11:30 PM,11.5625,0.2
01/01/2018 11:45 PM,11.625,0.2
02/01/2018 12:00 AM,11.25,0.2
02/01/2018 12:15 AM,11.875,0.2
02/01/2018 12:30 AM,12.0625,0.6724738676
02/01/2018 12:45 AM,11.625,0.2
02/01/2018 1:00 AM,11.3125,0.2
02/01/2018 1:15 AM,11.3125,0.2
02/01/2018 1:30 AM,11.375,0.2
02/01/2018 1:45 AM,11.5625,0.2
02/01/2018 2:00 AM,11.125,0.2
02/01/2018 2:15 AM,10.9375,0.2
02/01/2018 2:30 AM,10.5,0.2
02/01/2018 2:45 AM,10.4375,0.2
02/01/2018 3:00 AM,10.75,0.2
02/01/2018 3:15 AM,10.5,0.2
02/01/2018 3:30 AM,10.8125,0.2
02/01/2018 3:45 AM,10.5,0.2
02/01/2018 4:00 AM,10.75,0.2
02/01/2018 4:15 AM,10.375,0.2
02/01/2018 4:30 AM,10.5,0.2
02/01/2018 4:45 AM,10.6875,0.2
02/01/2018 5:00 AM,10.125,0.2
02/01/2018 5:15 AM,10.4375,0.2
02/01/2018 5:30 AM,10.625,0.2
02/01/2018 5:45 AM,10,0.2
02/01/2018 6:00 AM,10.125,0.2
02/01/2018 6:15 AM,10.375,0.2
02/01/2018 6:30 AM,10.1875,0.2
02/01/2018 6:45 AM,10.4375,0.2
02/01/2018 7:00 AM,10.625,0.2
02/01/2018 7:15 AM,10.9375,0.2
02/01/2018 7:30 AM,11,0.2
02/01/2018 7:45 AM,10.8125,0.2
02/01/2018 8:00 AM,10.75,0.2
02/01/2018 8:15 AM,10.6875,0.2
02/01/2018 8:30 AM,11,0.2
02/01/2018 8:45 AM,10.6875,0.2
02/01/2018 9:00 AM,10.5625,0.2
02/01/2018 9:15 AM,11.6875,0.2
02/01/2018 9:30 AM,11.1875,0.2
02/01/2018 9:45 AM,11.1875,0.2
02/01/2018 10:00 AM,11.125,0.2
02/01/2018 10:15 AM,11.375,0.2
02/01/2018 10:30 AM,11.9375,0.6655052265
02/01/2018 10:45 AM,11.75,0.2
02/01/2018 11:00 AM,11.3125,0.2
02/01/2018 11:15 AM,11.75,0.2
02/01/2018 11:30 AM,12.125,0.6759581882
02/01/2018 11:45 AM,11.75,0.2
02/01/2018 12:00 PM,11.875,0.2
02/01/2018 12:15 PM,11.625,0.2
02/01/2018 12:30 PM,11.8125,0.2
02/01/2018 12:45 PM,12.4375,0.6933797909
02/01/2018 1:00 PM,13,0.724738676
02/01/2018 1:15 PM,13.3125,0.7421602787
02/01/2018 1:30 PM,13.625,0.7595818815
02/01/2018 1:45 PM,14.125,0.787456446
02/01/2018 2:00 PM,13.8125,0.7700348432
02/01/2018 2:15 PM,13.625,0.7595818815
02/01/2018 2:30 PM,14.125,0.787456446
02/01/2018 2:45 PM,13.8125,0.7700348432
02/01/2018 3:00 PM,13.625,0.7595818815
02/01/2018 3:15 PM,12.1875,0.6794425087
02/01/2018 3:30 PM,12.0625,0.6724738676
02/01/2018 3:45 PM,11.625,0.2
02/01/2018 4:00 PM,12.5625,0.7003484321
02/01/2018 4:15 PM,11.75,0.2
02/01/2018 4:30 PM,11.8125,0.2
02/01/2018 4:45 PM,11.8125,0.2
02/01/2018 5:00 PM,12.125,0.6759581882
02/01/2018 5:15 PM,12.25,0.6829268293
02/01/2018 5:30 PM,13.0625,0.7282229965
02/01/2018 5:45 PM,12.6875,0.7073170732
02/01/2018 6:00 PM,12,0.668989547
02/01/2018 6:15 PM,12.625,0.7038327526
02/01/2018 6:30 PM,13.0625,0.7282229965
02/01/2018 6:45 PM,13.0625,0.7282229965
02/01/2018 7:00 PM,13,0.724738676
02/01/2018 7:15 PM,13.0625,0.7282229965
02/01/2018 7:30 PM,13.5625,0.756097561
02/01/2018 7:45 PM,13.5,0.7526132404
02/01/2018 8:00 PM,13.125,0.7317073171
02/01/2018 8:15 PM,12.6875,0.7073170732
02/01/2018 8:30 PM,13.1875,0.7351916376
02/01/2018 8:45 PM,13,0.724738676
02/01/2018 9:00 PM,12.5,0.6968641115
02/01/2018 9:15 PM,12.3125,0.6864111498
02/01/2018 9:30 PM,12.5,0.6968641115
02/01/2018 9:45 PM,12.3125,0.6864111498
02/01/2018 10:00 PM,12.125,0.6759581882
02/01/2018 10:15 PM,12.1875,0.6794425087
02/01/2018 10:30 PM,12.4375,0.6933797909
02/01/2018 10:45 PM,12.25,0.6829268293
02/01/2018 11:00 PM,12.1875,0.6794425087
02/01/2018 11:15 PM,12.625,0.7038327526
02/01/2018 11:30 PM,12.25,0.6829268293
02/01/2018 11:45 PM,12.75,0.7108013937
03/01/2018 12:00 AM,12.25,0.6829268293
03/01/2018 12:15 AM,12.25,0.6829268293
03/01/2018 12:30 AM,11.8125,0.2
03/01/2018 12:45 AM,12.8125,0.7142857143
03/01/2018 1:00 AM,12.25,0.6829268293
03/01/2018 1:15 AM,12,0.668989547
03/01/2018 1:30 AM,12.5625,0.7003484321
03/01/2018 1:45 AM,11.9375,0.6655052265
03/01/2018 2:00 AM,11.75,0.2
03/01/2018 2:15 AM,11.4375,0.2
03/01/2018 2:30 AM,11.625,0.2
03/01/2018 2:45 AM,11.5,0.2
03/01/2018 3:00 AM,11.375,0.2
03/01/2018 3:15 AM,11.625,0.2
03/01/2018 3:30 AM,11.5,0.2
03/01/2018 3:45 AM,11.3125,0.2
03/01/2018 4:00 AM,11.5625,0.2
03/01/2018 4:15 AM,10.8125,0.2
03/01/2018 4:30 AM,11.25,0.2
03/01/2018 4:45 AM,11.25,0.2
03/01/2018 5:00 AM,11.1875,0.2
03/01/2018 5:15 AM,10.8125,0.2
03/01/2018 5:30 AM,11.4375,0.2
03/01/2018 5:45 AM,10.625,0.2
03/01/2018 6:00 AM,11.1875,0.2
03/01/2018 6:15 AM,11.375,0.2
03/01/2018 6:30 AM,11.6875,0.2
03/01/2018 6:45 AM,11.8125,0.2
03/01/2018 7:00 AM,12.1875,0.6794425087
03/01/2018 7:15 AM,12.1875,0.6794425087
03/01/2018 7:30 AM,12.25,0.6829268293
03/01/2018 7:45 AM,12.0625,0.6724738676
03/01/2018 8:00 AM,12.125,0.6759581882
03/01/2018 8:15 AM,12.25,0.6829268293
03/01/2018 8:30 AM,12.375,0.6898954704
03/01/2018 8:45 AM,11.875,0.2
03/01/2018 9:00 AM,12.6875,0.7073170732
03/01/2018 9:15 AM,12.0625,0.6724738676
03/01/2018 9:30 AM,12.3125,0.6864111498
03/01/2018 9:45 AM,11.875,0.2
03/01/2018 10:00 AM,12.125,0.6759581882
03/01/2018 10:15 AM,12.375,0.6898954704
03/01/2018 10:30 AM,12.625,0.7038327526
03/01/2018 10:45 AM,12.1875,0.6794425087
03/01/2018 11:00 AM,12.25,0.6829268293
03/01/2018 11:15 AM,12.3125,0.6864111498
03/01/2018 11:30 AM,13.125,0.7317073171
03/01/2018 11:45 AM,12.3125,0.6864111498
03/01/2018 12:00 PM,12.875,0.7177700348
03/01/2018 12:15 PM,12.625,0.7038327526
03/01/2018 12:30 PM,12.8125,0.7142857143
03/01/2018 12:45 PM,12.6875,0.7073170732
03/01/2018 1:00 PM,13.25,0.7386759582
03/01/2018 1:15 PM,13.0625,0.7282229965
03/01/2018 1:30 PM,13.125,0.7317073171
03/01/2018 1:45 PM,13.75,0.7665505226
03/01/2018 2:00 PM,13.125,0.7317073171
03/01/2018 2:15 PM,12.6875,0.7073170732
03/01/2018 2:30 PM,12.4375,0.6933797909
03/01/2018 2:45 PM,12.5,0.6968641115
03/01/2018 3:00 PM,12.625,0.7038327526
03/01/2018 3:15 PM,12.6875,0.7073170732
03/01/2018 3:30 PM,12.9375,0.7212543554
03/01/2018 3:45 PM,12.6875,0.7073170732
03/01/2018 4:00 PM,12.8125,0.7142857143
03/01/2018 4:15 PM,13.5,0.7526132404
03/01/2018 4:30 PM,14.0625,0.7839721254
03/01/2018 4:45 PM,13.375,0.7456445993
03/01/2018 5:00 PM,13.25,0.7386759582
03/01/2018 5:15 PM,12.8125,0.7142857143
03/01/2018 5:30 PM,12.4375,0.6933797909
03/01/2018 5:45 PM,12.3125,0.6864111498
03/01/2018 6:00 PM,12.25,0.6829268293
03/01/2018 6:15 PM,12.5,0.6968641115
03/01/2018 6:30 PM,12.625,0.7038327526
03/01/2018 6:45 PM,12.25,0.6829268293
03/01/2018 7:00 PM,13.375,0.7456445993
03/01/2018 7:15 PM,12.6875,0.7073170732
03/01/2018 7:30 PM,12.9375,0.7212543554
03/01/2018 7:45 PM,13.25,0.7386759582
03/01/2018 8:00 PM,13.125,0.7317073171
03/01/2018 8:15 PM,14.25,0.7944250871
03/01/2018 8:30 PM,13.3125,0.7421602787
03/01/2018 8:45 PM,12.8125,0.7142857143
03/01/2018 9:00 PM,13.0625,0.7282229965
03/01/2018 9:15 PM,13.375,0.7456445993
03/01/2018 9:30 PM,12.6875,0.7073170732
03/01/2018 9:45 PM,12.875,0.7177700348
03/01/2018 10:00 PM,13.75,0.7665505226
03/01/2018 10:15 PM,12.125,0.6759581882
03/01/2018 10:30 PM,12.5625,0.7003484321
03/01/2018 10:45 PM,13.5,0.7526132404
03/01/2018 11:00 PM,12.5625,0.7003484321
03/01/2018 11:15 PM,12.875,0.7177700348
03/01/2018 11:30 PM,12.5625,0.7003484321
03/01/2018 11:45 PM,12.25,0.6829268293
04/01/2018 12:00 AM,12.3125,0.6864111498
04/01/2018 12:15 AM,12.4375,0.6933797909
04/01/2018 12:30 AM,12.125,0.6759581882
04/01/2018 12:45 AM,12.25,0.6829268293
04/01/2018 1:00 AM,12.0625,0.6724738676
04/01/2018 1:15 AM,11.875,0.2
04/01/2018 1:30 AM,11.875,0.2
04/01/2018 1:45 AM,11.9375,0.6655052265
04/01/2018 2:00 AM,11.8125,0.2
04/01/2018 2:15 AM,12.3125,0.6864111498
04/01/2018 2:30 AM,11.8125,0.2
04/01/2018 2:45 AM,11.5625,0.2
04/01/2018 3:00 AM,11.625,0.2
04/01/2018 3:15 AM,11.8125,0.2
04/01/2018 3:30 AM,11.8125,0.2
04/01/2018 3:45 AM,11.125,0.2
04/01/2018 4:00 AM,11.25,0.2
04/01/2018 4:15 AM,11.3125,0.2
04/01/2018 4:30 AM,11.25,0.2
04/01/2018 4:45 AM,11.125,0.2
04/01/2018 5:00 AM,11.25,0.2
04/01/2018 5:15 AM,11.25,0.2
04/01/2018 5:30 AM,10.875,0.2
04/01/2018 5:45 AM,11.1875,0.2
04/01/2018 6:00 AM,11.1875,0.2
04/01/2018 6:15 AM,11.4375,0.2
04/01/2018 6:30 AM,11.375,0.2
04/01/2018 6:45 AM,11.4375,0.2
04/01/2018 7:00 AM,12.8125,0.7142857143
04/01/2018 7:15 AM,12.6875,0.7073170732
04/01/2018 7:30 AM,12.375,0.6898954704
04/01/2018 7:45 AM,12.25,0.6829268293
04/01/2018 8:00 AM,12.25,0.6829268293
04/01/2018 8:15 AM,12.1875,0.6794425087
04/01/2018 8:30 AM,12.125,0.6759581882
04/01/2018 8:45 AM,12.1875,0.6794425087
04/01/2018 9:00 AM,12.1875,0.6794425087
04/01/2018 9:15 AM,13.1875,0.7351916376
04/01/2018 9:30 AM,12.875,0.7177700348
04/01/2018 9:45 AM,12.75,0.7108013937
04/01/2018 10:00 AM,13.3125,0.7421602787
04/01/2018 10:15 AM,14.125,0.787456446
04/01/2018 10:30 AM,13.6875,0.7630662021
04/01/2018 10:45 AM,13.4375,0.7491289199
04/01/2018 11:00 AM,13.1875,0.7351916376
04/01/2018 11:15 AM,14,0.7804878049
04/01/2018 11:30 AM,13.875,0.7735191638
04/01/2018 11:45 AM,13.375,0.7456445993
04/01/2018 12:00 PM,14,0.7804878049
04/01/2018 12:15 PM,14.125,0.787456446
04/01/2018 12:30 PM,15.5,0.8641114983
04/01/2018 12:45 PM,13.25,0.7386759582
04/01/2018 1:00 PM,13.25,0.7386759582
04/01/2018 1:15 PM,15.0625,0.8397212544
04/01/2018 1:30 PM,15.125,0.8432055749
04/01/2018 1:45 PM,14.25,0.7944250871
04/01/2018 2:00 PM,13.375,0.7456445993
04/01/2018 2:15 PM,13.4375,0.7491289199
04/01/2018 2:30 PM,13.3125,0.7421602787
04/01/2018 2:45 PM,12.9375,0.7212543554
04/01/2018 3:00 PM,13,0.724738676
04/01/2018 3:15 PM,14.25,0.7944250871
04/01/2018 3:30 PM,13.9375,0.7770034843
04/01/2018 3:45 PM,14.1875,0.7909407666
04/01/2018 4:00 PM,13.875,0.7735191638
04/01/2018 4:15 PM,14.25,0.7944250871
04/01/2018 4:30 PM,14.875,0.8292682927
04/01/2018 4:45 PM,15.0625,0.8397212544
04/01/2018 5:00 PM,13.875,0.7735191638
04/01/2018 5:15 PM,13.6875,0.7630662021
04/01/2018 5:30 PM,13.3125,0.7421602787
04/01/2018 5:45 PM,13.0625,0.7282229965
04/01/2018 6:00 PM,13.5625,0.756097561
04/01/2018 6:15 PM,14.3125,0.7979094077
04/01/2018 6:30 PM,14.6875,0.818815331
04/01/2018 6:45 PM,14.5625,0.8118466899
04/01/2018 7:00 PM,13.875,0.7735191638
04/01/2018 7:15 PM,14.9375,0.8327526132
04/01/2018 7:30 PM,14.5625,0.8118466899
04/01/2018 7:45 PM,14.6875,0.818815331
04/01/2018 8:00 PM,15.1875,0.8466898955
04/01/2018 8:15 PM,14.75,0.8222996516
04/01/2018 8:30 PM,14.9375,0.8327526132
04/01/2018 8:45 PM,15.3125,0.8536585366
04/01/2018 9:00 PM,15.75,0.8780487805
04/01/2018 9:15 PM,16.6875,0.9303135889
04/01/2018 9:30 PM,15.0625,0.8397212544
04/01/2018 9:45 PM,14.5625,0.8118466899
04/01/2018 10:00 PM,14,0.7804878049
04/01/2018 10:15 PM,13.8125,0.7700348432
04/01/2018 10:30 PM,13.8125,0.7700348432
04/01/2018 10:45 PM,14.1875,0.7909407666
04/01/2018 11:00 PM,14.1875,0.7909407666
04/01/2018 11:15 PM,13.9375,0.7770034843
04/01/2018 11:30 PM,14.0625,0.7839721254
04/01/2018 11:45 PM,13.5,0.7526132404
05/01/2018 12:00 AM,13.8125,0.7700348432
05/01/2018 12:15 AM,13.4375,0.7491289199
05/01/2018 12:30 AM,13.25,0.7386759582
05/01/2018 12:45 AM,13.375,0.7456445993
05/01/2018 1:00 AM,12.8125,0.7142857143
05/01/2018 1:15 AM,12.625,0.7038327526
05/01/2018 1:30 AM,12.6875,0.7073170732
05/01/2018 1:45 AM,12.0625,0.6724738676
05/01/2018 2:00 AM,11.9375,0.6655052265
05/01/2018 2:15 AM,12.75,0.7108013937
05/01/2018 2:30 AM,12.5,0.6968641115
05/01/2018 2:45 AM,12.75,0.7108013937
05/01/2018 3:00 AM,12.75,0.7108013937
05/01/2018 3:15 AM,12.6875,0.7073170732
05/01/2018 3:30 AM,12.75,0.7108013937
05/01/2018 3:45 AM,12.4375,0.6933797909
05/01/2018 4:00 AM,12.375,0.6898954704
05/01/2018 4:15 AM,12.4375,0.6933797909
05/01/2018 4:30 AM,12.25,0.6829268293
05/01/2018 4:45 AM,11.9375,0.6655052265
05/01/2018 5:00 AM,11.75,0.2
05/01/2018 5:15 AM,12,0.668989547
05/01/2018 5:30 AM,11.375,0.2
05/01/2018 5:45 AM,11.5,0.2
05/01/2018 6:00 AM,12.375,0.6898954704
05/01/2018 6:15 AM,12.4375,0.6933797909
05/01/2018 6:30 AM,14.9375,0.8327526132
05/01/2018 6:45 AM,13.5,0.7526132404
05/01/2018 7:00 AM,13.6875,0.7630662021
05/01/2018 7:15 AM,13.625,0.7595818815
05/01/2018 7:30 AM,14.0625,0.7839721254
05/01/2018 7:45 AM,13.25,0.7386759582
05/01/2018 8:00 AM,14.3125,0.7979094077
05/01/2018 8:15 AM,14.25,0.7944250871
05/01/2018 8:30 AM,13.625,0.7595818815
05/01/2018 8:45 AM,13.9375,0.7770034843
05/01/2018 9:00 AM,14.0625,0.7839721254
05/01/2018 9:15 AM,14,0.7804878049
05/01/2018 9:30 AM,13.75,0.7665505226
05/01/2018 9:45 AM,14.125,0.787456446
05/01/2018 10:00 AM,15.1875,0.8466898955
05/01/2018 10:15 AM,13.625,0.7595818815
05/01/2018 10:30 AM,13.5,0.7526132404
05/01/2018 10:45 AM,13.8125,0.7700348432
05/01/2018 11:00 AM,14.1875,0.7909407666
05/01/2018 11:15 AM,15.3125,0.8536585366
05/01/2018 11:30 AM,15.25,0.850174216
05/01/2018 11:45 AM,14.4375,0.8048780488
05/01/2018 12:00 PM,14.3125,0.7979094077
05/01/2018 12:15 PM,17,0.9477351916
05/01/2018 12:30 PM,17.5,0.9756097561
05/01/2018 12:45 PM,16.75,0.9337979094
05/01/2018 1:00 PM,16,0.8919860627
05/01/2018 1:15 PM,15.4375,0.8606271777
05/01/2018 1:30 PM,15.5,0.8641114983
05/01/2018 1:45 PM,15.5,0.8641114983
05/01/2018 2:00 PM,15.9375,0.8885017422
05/01/2018 2:15 PM,15.8125,0.881533101
05/01/2018 2:30 PM,16.5,0.9198606272
05/01/2018 2:45 PM,16.375,0.9128919861
05/01/2018 3:00 PM,17.0625,0.9512195122
05/01/2018 3:15 PM,15.4375,0.8606271777
05/01/2018 3:30 PM,16.4375,0.9163763066
05/01/2018 3:45 PM,16.5625,0.9233449477
05/01/2018 4:00 PM,16.125,0.8989547038
05/01/2018 4:15 PM,15.625,0.8710801394
05/01/2018 4:30 PM,15.75,0.8780487805
05/01/2018 4:45 PM,17,0.9477351916
05/01/2018 5:00 PM,16.25,0.9059233449
05/01/2018 5:15 PM,16.5625,0.9233449477
05/01/2018 5:30 PM,17.0625,0.9512195122
05/01/2018 5:45 PM,15.6875,0.8745644599
05/01/2018 6:00 PM,15.75,0.8780487805
05/01/2018 6:15 PM,15.625,0.8710801394
05/01/2018 6:30 PM,16.5625,0.9233449477
05/01/2018 6:45 PM,16.375,0.9128919861
05/01/2018 7:00 PM,16.125,0.8989547038
05/01/2018 7:15 PM,16.0625,0.8954703833
05/01/2018 7:30 PM,16.5625,0.9233449477
05/01/2018 7:45 PM,16.625,0.9268292683
05/01/2018 8:00 PM,15.3125,0.8536585366
05/01/2018 8:15 PM,15.1875,0.8466898955
05/01/2018 8:30 PM,16,0.8919860627
05/01/2018 8:45 PM,15.375,0.8571428571
05/01/2018 9:00 PM,15.4375,0.8606271777
05/01/2018 9:15 PM,14.0625,0.7839721254
05/01/2018 9:30 PM,14.8125,0.8257839721
05/01/2018 9:45 PM,14.125,0.787456446
05/01/2018 10:00 PM,14.125,0.787456446
05/01/2018 10:15 PM,14.0625,0.7839721254
05/01/2018 10:30 PM,14.0625,0.7839721254
05/01/2018 10:45 PM,14.5,0.8083623693
05/01/2018 11:00 PM,13.5625,0.756097561
05/01/2018 11:15 PM,13.8125,0.7700348432
05/01/2018 11:30 PM,13.3125,0.7421602787
05/01/2018 11:45 PM,13.9375,0.7770034843
06/01/2018 12:00 AM,14,0.7804878049
06/01/2018 12:15 AM,13.1875,0.7351916376
06/01/2018 12:30 AM,13.1875,0.7351916376
06/01/2018 12:45 AM,13.125,0.7317073171
06/01/2018 1:00 AM,13.125,0.7317073171
06/01/2018 1:15 AM,12.5,0.6968641115
06/01/2018 1:30 AM,12.3125,0.6864111498
06/01/2018 1:45 AM,12.75,0.7108013937
06/01/2018 2:00 AM,12.75,0.7108013937
06/01/2018 2:15 AM,12.75,0.7108013937
06/01/2018 2:30 AM,12.8125,0.7142857143
06/01/2018 2:45 AM,12.6875,0.7073170732
06/01/2018 3:00 AM,12.3125,0.6864111498
06/01/2018 3:15 AM,12.625,0.7038327526
06/01/2018 3:30 AM,12.375,0.6898954704
06/01/2018 3:45 AM,12.4375,0.6933797909
06/01/2018 4:00 AM,12.125,0.6759581882
06/01/2018 4:15 AM,12.1875,0.6794425087
06/01/2018 4:30 AM,11.9375,0.6655052265
06/01/2018 4:45 AM,12.125,0.6759581882
06/01/2018 5:00 AM,11.625,0.2
06/01/2018 5:15 AM,11.5625,0.2
06/01/2018 5:30 AM,11.875,0.2
06/01/2018 5:45 AM,13,0.724738676
06/01/2018 6:00 AM,13.6875,0.7630662021
06/01/2018 6:15 AM,13.375,0.7456445993
06/01/2018 6:30 AM,15.1875,0.8466898955
06/01/2018 6:45 AM,14.5625,0.8118466899
06/01/2018 7:00 AM,13.9375,0.7770034843
06/01/2018 7:15 AM,13.8125,0.7700348432
06/01/2018 7:30 AM,14.1875,0.7909407666
06/01/2018 7:45 AM,14.0625,0.7839721254
06/01/2018 8:00 AM,14.375,0.8013937282
06/01/2018 8:15 AM,14.125,0.787456446
06/01/2018 8:30 AM,14.5,0.8083623693
06/01/2018 8:45 AM,14.625,0.8153310105
06/01/2018 9:00 AM,14.625,0.8153310105
06/01/2018 9:15 AM,14.5,0.8083623693
06/01/2018 9:30 AM,15.5625,0.8675958188
06/01/2018 9:45 AM,15.4375,0.8606271777
06/01/2018 10:00 AM,15.5625,0.8675958188
06/01/2018 10:15 AM,15.5,0.8641114983
06/01/2018 10:30 AM,14.375,0.8013937282
06/01/2018 10:45 AM,14.4375,0.8048780488
06/01/2018 11:00 AM,14.1875,0.7909407666
06/01/2018 11:15 AM,14.9375,0.8327526132
06/01/2018 11:30 AM,15.8125,0.881533101
06/01/2018 11:45 AM,15.0625,0.8397212544
06/01/2018 12:00 PM,14.5625,0.8118466899
06/01/2018 12:15 PM,15.4375,0.8606271777
06/01/2018 12:30 PM,14.875,0.8292682927
06/01/2018 12:45 PM,15.25,0.850174216
06/01/2018 1:00 PM,16.1875,0.9024390244
06/01/2018 1:15 PM,15.875,0.8850174216
06/01/2018 1:30 PM,15.6875,0.8745644599
06/01/2018 1:45 PM,16.1875,0.9024390244
06/01/2018 2:00 PM,17.125,0.9547038328
06/01/2018 2:15 PM,18,1
06/01/2018 2:30 PM,18.25,1
06/01/2018 2:45 PM,18.625,1
06/01/2018 3:00 PM,17.375,0.968641115
06/01/2018 3:15 PM,17.1875,0.9581881533
06/01/2018 3:30 PM,17.875,0.9965156794
06/01/2018 3:45 PM,18.5,1
06/01/2018 4:00 PM,18.5625,1
06/01/2018 4:15 PM,17.3125,0.9651567944
06/01/2018 4:30 PM,16.5625,0.9233449477
06/01/2018 4:45 PM,17,0.9477351916
06/01/2018 5:00 PM,16.3125,0.9094076655
06/01/2018 5:15 PM,17.4375,0.9721254355
06/01/2018 5:30 PM,17.4375,0.9721254355
06/01/2018 5:45 PM,17.3125,0.9651567944
06/01/2018 6:00 PM,16.9375,0.9442508711
06/01/2018 6:15 PM,17,0.9477351916
06/01/2018 6:30 PM,17.875,0.9965156794
06/01/2018 6:45 PM,16.9375,0.9442508711
06/01/2018 7:00 PM,16.625,0.9268292683
06/01/2018 7:15 PM,16.5625,0.9233449477
06/01/2018 7:30 PM,16.5625,0.9233449477
06/01/2018 7:45 PM,17.875,0.9965156794
06/01/2018 8:00 PM,16.5625,0.9233449477
06/01/2018 8:15 PM,16.875,0.9407665505
06/01/2018 8:30 PM,16.0625,0.8954703833
06/01/2018 8:45 PM,15.6875,0.8745644599
06/01/2018 9:00 PM,16.0625,0.8954703833
06/01/2018 9:15 PM,15.3125,0.8536585366
06/01/2018 9:30 PM,15.125,0.8432055749
06/01/2018 9:45 PM,15.5625,0.8675958188
06/01/2018 10:00 PM,15.75,0.8780487805
06/01/2018 10:15 PM,15.125,0.8432055749
06/01/2018 10:30 PM,15.0625,0.8397212544
06/01/2018 10:45 PM,15.75,0.8780487805
06/01/2018 11:00 PM,15.6875,0.8745644599
06/01/2018 11:15 PM,15.875,0.8850174216
